,name,type,url_pics
138,El Garatge,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/60/el-garatge.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/6a/el-garatge.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/5d/el-garatge.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/d2/el-garatge.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/86/el-garatge.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/65/el-garatge.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/54/el-garatge.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/58/el-garatge.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/d7/54/51/el-garatge.jpg']"
139,Sagardi Valencia Centro,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/eb/e8/a0/lomo-de-merluza-de-pasaia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/b1/4a/20/sagardi-valencia-centro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/eb/e9/13/queso-artesano-de-montana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/b1/4a/23/sagardi-valencia-centro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/eb/e8/de/rodaballo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/eb/e9/41/rabo-de-vaca-vieja-al.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/7c/35/71/sagardi-valencia-centro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/01/ec/a9/29/restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/eb/e9/cb/sagardi-valencia-centro.jpg']"
140,Chez Wladimir,French,"['https://media-cdn.tripadvisor.com/media/photo-f/18/57/b7/9f/reservas-tel-603-86-05.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/f5/10/fc/blanquette-de-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/f4/a4/f2/pequena-caldera-estilo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/f4/a4/ee/sopa-de-cebolla-gratine.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/57/b1/ce/tarta-de-maicena.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/88/48/89/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/1f/99/08/chez-wladimir.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/1f/99/06/chez-wladimir.jpg']"
141,Sushi Cru,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/10/30/6f/a8/menu-semanal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/30/6f/e4/menu-semanal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/30/71/1e/flor-de-alcachofa-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/10/30/70/9d/ceviche-de-corvina-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/30/70/88/menu-semanal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/30/70/5f/menu-semanal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/30/6f/fc/menu-semanal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/10/30/72/b8/menu-semanal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/10/30/71/a4/menu-semanal.jpg']"
142,La Casita de Sabino,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/8c/e3/66/la-casita-de-sabino-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/8c/e6/32/pescados-besugo-y-rey.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/8c/e6/15/berberechos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/8c/e6/51/vitrina-de-pescado-fresco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/8c/e6/66/centollos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/8c/e6/3c/marisco-fresco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/8c/e6/24/pulpo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/8c/e6/7a/besugos-y-reyes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/8c/e6/47/jamon-asado-a-la-gallega.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/8c/e6/42/una-cuidada-seleccion.jpg']"
143,Bon Gust,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/43/43/d1/bon-gust.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/b9/a0/03/bon-gust.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/b9/9f/fd/bon-gust.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/17/67/a8/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/c6/06/cc/20190809-204003-largejpg.jpg']"
144,La Cooperativa del Mar,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/0c/d3/4d/95/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/18/58/9f/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/5f/a1/bf/photo2jpg.jpg']"
145,deeVinoteca,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/19/7d/37/64/craft-beer.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/7d/37/2a/spaghetti-alle-vongole.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/7d/37/8a/pappardelle-al-ragu-d.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/7d/37/9b/linguine-alla-puttanesca.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/7d/37/94/le-paste-di-oggi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/7d/37/08/tagliatelle-al-cacao.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/7d/36/ef/la-pasta-fresca.jpg']"
146,Tobiko,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/12/44/b1/18/20180113-152050-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/68/af/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/68/b1/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/ee/68/ae/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/68/b2/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/3e/32/17/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/68/ac/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/68/b3/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/68/ad/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/68/ab/caption.jpg']"
147,Valencia Napoli Street Food by Como Pizza y Nada Mas,Italian,"['https://media-cdn.tripadvisor.com/media/photo-s/16/76/dc/c8/pizza-special-con-pancetta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/6a/d2/40/calamari-sandwich.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/ff/1d/7b/panzerotti-de-boletus.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/76/e2/ca/our-pizzas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/01/24/d8/pasta-rellena-de-forma.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/6a/ce/f9/caprese-salad.jpg']"
148,Agua Salada,Italian,"['https://media-cdn.tripadvisor.com/media/photo-s/24/29/8a/c0/logo-agua-salada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/24/23/7f/62/logo-agua-salada-calle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/24/7d/d5/0a/cocktails-agua-salada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/24/7d/d4/ef/ensaladilla-de-mar-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/24/7d/d4/da/tartare-de-atun-de-almadraba.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/24/7d/d4/ca/pepito-con-pulpo-frito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/24/7d/d4/b8/champagne-burbujas-agua.jpg']"
149,Bodega Valencians,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/00/01/a1/e1/fifatell.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/00/01/a1/c3/caragola.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/00/01/a1/9d/tarta-de-queso-valenciano.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/00/01/81/72/estantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/00/01/80/80/barriles.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/00/01/80/a5/interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/00/01/80/aa/barra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/9f/f0/49/interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/9f/f0/4c/rincon.jpg']"
150,Rincon Gallego,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/16/34/os-esperamos-en-nuestro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/5d/16/33/os-esperamos-en-nuestro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/16/37/os-esperamos-en-nuestro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/5d/16/31/os-esperamos-en-nuestro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/5d/16/35/os-esperamos-en-nuestro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/5d/16/30/os-esperamos-en-nuestro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/5d/16/3a/os-esperamos-en-nuestro.jpg']"
151,Il Cortile - Valencia,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/36/41/fb/il-cortile.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/03/57/e4/pizzas-artesanas-ia-lena.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/36/41/f4/il-cortile.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/29/ae/32/il-cortile.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/29/ae/19/il-cortile.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/29/ad/98/il-cortile.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/36/42/06/il-cortile.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/36/41/eb/il-cortile.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/36/41/f7/il-cortile.jpg']"
152,Casa Dolce Casa,Italian,"['https://media-cdn.tripadvisor.com/media/photo-s/14/b1/70/b4/sugerencia-fuera-de-menu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/15/ed/c5/una-tarta-por-cumpleano.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/da/57/38/tataki-de-atun.jpg']"
153,La Gobernanta Yaya Bar Carmen,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/1a/a5/99/31/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/cb/82/9e/la-gobernanta-yaya-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/09/9b/5b/interno.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/92/f9/f8/fideua-negra-exquisita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b0/3b/cf/img-20190508-143737-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/92/fe/99/photo0jpg.jpg']"
154,Il Toppino,Italian,"['https://media-cdn.tripadvisor.com/media/photo-s/19/7c/e5/68/beautyfarra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/7c/e5/30/la-meravigliosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/7c/e6/aa/ensaladas-quattro-stagioni.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/7c/e5/ec/croquetas-y-albondigas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/7c/e8/4a/postres-caseros-crostata.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/7c/e5/a6/vegeta.jpg']"
155,Casa Roberto,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-s/15/15/e9/99/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/71/79/4c/paella-valenciana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/80/50/c2/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/75/df/38/seafood-paella.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/01/3e/7e/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/0f/eb/e4/casa-roberto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/02/ad/3d/nice.jpg']"
156,Los Compadres,Mexican,['https://media-cdn.tripadvisor.com/media/photo-f/13/5b/a9/63/los-compadres.jpg']
157,Yun Nan,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/8e/1d/29/yun-nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/8e/1d/25/yun-nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/8e/1d/2b/yun-nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/d0/e3/5b/yun-nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/8e/1d/2c/yun-nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/69/7b/d1/yun-nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/8e/1d/28/yun-nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/69/7b/d4/yun-nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/69/7b/d2/yun-nan.jpg']"
158,Creperia Mamie Guellec,French,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/83/87/1c/crepe-duo-dos-bolas-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c9/f7/98/tabla-de-quesos-y-embutidos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c9/f6/e2/complete-forestiere-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ce/e2/59/crepe-belkis-caramelo.jpg']"
159,La Riua,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-f/03/21/35/ca/paella-valenciana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/01/be/60/d8/paella-valenciana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/bf/35/52/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/f4/cf/d2/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/f4/cf/ce/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/f4/cf/cf/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/f4/cf/d1/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/bd/86/fe/paella-pescado.jpg']"
160,Korean Sushi,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/06/08/d5/40/korean-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/1f/49/d8/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/e5/80/5c/gyozas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/65/fd/d0/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/c9/64/78/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/f5/8d/ab/img-20181006-212614-hht.jpg']"
161,Da Saro Ristorante Pizzeria,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/0d/e0/44/sala.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/5b/f3/97/pizza-zio-tonino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/5b/f3/b1/spaghetti-frutti-di-mare.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/bd/e6/d7/spaghetti-bolognesa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/a4/ef/86/interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/a4/ef/4d/insalata-nina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/5b/f3/c0/tagliatelle-gamberoni.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/5b/f3/98/diavola-y-da-saro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/a4/ef/ce/spaghetti-gamberoni-con.jpg']"
162,Restaurante Da Antonella,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/08/cc/41/5e/restaurante-da-antonella.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/e4/98/fd/restaurante-da-antonella.jpg']"
163,Sofoko Food,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/15/02/59/66/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/c4/d3/cf/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/eb/fc/b5/img-20170923-221357-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/51/65/39/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/c4/d3/d2/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/51/65/36/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/eb/fc/b4/img-20170923-222724-largejpg.jpg']"
164,Kamado Asian Food Valencia,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/21/5a/d7/f1/sake-kamado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/5a/d6/9f/pork-ribs.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/5a/d6/99/pato-kamado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/5a/d6/96/siu-mai-pollo-corral.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/5a/d6/95/tsin-bao.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/5a/d6/8c/soja-ramen.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/5a/d6/8a/red-rice.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/5a/d6/88/death-by-chocolate.jpg']"
165,Taqueria La Llorona,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/11/7d/1a/ad/logo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/86/e4/79/taqueria-la-llorona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/86/e4/74/taqueria-la-llorona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/84/57/ae/taqueria-la-llorona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/84/58/9d/taqueria-la-llorona.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ec/3c/c2/20210409-152555-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/da/a1/ee/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/da/a1/ef/photo1jpg.jpg']"
166,Casa Eulogio,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-f/03/d0/96/a2/casa-eulogio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/15/b1/0f/20190407-144005-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/67/e4/78/img-20160220-220530-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/81/1d/b6/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/e8/5e/83/casa-eulogio.jpg']"
167,Gave Mx Valencia,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/4c/57/7e/tacos-de-cochinita-pibil.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/60/6e/9d/varios-platos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/12/5f/a2/un-rincon-de-mexico-en.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/12/5f/9d/un-rincon-de-mexico-en.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/12/5f/91/un-rincon-de-mexico-en.jpg']"
168,El Cafetin Valencia,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/bb/88/ba/el-cafetin-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/bb/88/b9/el-cafetin-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/bb/88/b7/el-cafetin-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/09/83/a7/e0/el-cafetin-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/83/a7/e1/el-cafetin-valencia.jpg']"
169,Fiaskilo,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/0e/4d/3e/fiaskilo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/0e/4d/5a/fiaskilo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/6f/b7/c5/fiaskilo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/6c/a9/4b/fiaskilo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/6f/b7/06/fiaskilo.jpg']"
170,Lambrusqueria,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/12/83/db/9f/20180331-161739-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/83/db/9a/20180331-152952-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/26/b4/40/photo4jpg.jpg']"
171,Arroceria La Valenciana,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/06/24/5a/52/escuela-de-arroces-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/06/55/d1/e7/escuela-de-arroces-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/45/5a/16/nuestro-restaurante-la.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/09/f5/43/escuela-de-arroces-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/09/05/22/arroceria-la-valenciana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/09/f5/42/escuela-de-arroces-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/a2/2f/c7/paella-de-marisco.jpg']"
172,Osteria Vino e Cucina,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/09/e8/8b/0b/salame-al-cioccolato.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/e8/8b/09/pan-con-l-uva.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/e8/8b/0c/pasta-hecha-a-mano.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/f6/a8/b6/torta-della-nonna.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/e8/8b/03/osteria-vino-e-cucina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/e8/8b/04/osteria-vino-e-cucina.jpg']"
173,Casa de Comidas El Ventorro,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/10/e3/78/f8/casa-de-comidas-el-ventorro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/ab/43/5d/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/ab/43/5e/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/14/79/3a/20170105-222126-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/ce/93/7b/20170707-165232-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/e5/2f/87/photo0jpg.jpg']"
174,Osteria Romeo Giulietta,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/14/bf/65/b6/spaghetti-frutti-di-mare.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/d4/79/86/risotto-gorgonzola-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/d4/79/14/pasta-fresca-vegana-en.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/d4/7a/75/todos-los-viernes-almuerzo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/55/34/e5/antipasto-della-casa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/7a/5b/43/osteria-romeo-giulietta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/d4/7a/ce/desayuno-sin-gluten.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/55/34/e7/interno.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/d4/7b/42/un-poco-de-lo-que-hacemos.jpg']"
